age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,two_year_recid
27,F,African-American,Male,1,0.0,0
27,F,African-American,Male,5,-28.0,1
34,F,Caucasian,Female,10,22.0,1
47,F,African-American,Male,21,-124.0,1
27,M,African-American,Male,2,104.0,0
27,F,Hispanic,Male,6,1026.0,0
32,M,African-American,Female,0,0.0,1
28,M,Hispanic,Male,8,407.0,1
25,F,African-American,Male,5,-1.0,1
22,M,Caucasian,Male,2,-1.0,1
43,M,Caucasian,Male,4,-55.0,0
52,F,African-American,Male,7,-1.0,1
21,F,African-American,Male,2,0.0,1
28,F,African-American,Male,11,-1.0,1
21,F,African-American,Male,1,34.0,1
26,F,Hispanic,Male,0,-1.0,0
23,M,Caucasian,Male,4,-1.0,1
31,M,African-American,Male,1,-1.0,0
34,M,Caucasian,Male,1,-1.0,0
32,M,African-American,Male,0,-1.0,0
50,M,Caucasian,Female,0,-3.0,1
27,M,African-American,Male,1,-1.0,0
26,F,African-American,Female,4,-1.0,0
27,F,African-American,Male,4,-1.0,1
29,F,Caucasian,Male,0,0.0,1
30,M,Caucasian,Male,11,-214.0,1
58,M,African-American,Male,0,-1.0,0
27,F,African-American,Male,14,0.0,1
28,F,African-American,Male,5,0.0,1
24,F,African-American,Male,15,-1.0,1
45,F,African-American,Male,1,121.0,1
50,M,Caucasian,Male,0,-1.0,0
30,F,African-American,Female,15,-4.0,1
25,F,Hispanic,Male,1,37.0,1
46,F,Hispanic,Male,0,-1.0,0
43,F,Caucasian,Male,0,-1.0,1
24,F,Caucasian,Male,0,-1.0,1
34,F,African-American,Male,10,-1.0,0
56,F,Hispanic,Male,2,-108.0,0
26,F,Caucasian,Male,2,-1.0,0
31,F,Caucasian,Male,0,-1.0,0
23,F,African-American,Male,1,-24.0,1
39,F,African-American,Male,0,-1.0,0
50,F,African-American,Male,4,-1.0,1
22,M,African-American,Female,0,-1.0,0
25,M,African-American,Female,0,-1.0,0
21,F,African-American,Female,2,-1.0,0
20,F,Caucasian,Male,1,-1.0,0
54,M,African-American,Male,12,0.0,1
27,F,African-American,Female,2,-1.0,1
45,F,Caucasian,Male,5,-4.0,1
34,F,African-American,Male,13,-1.0,1
55,F,Caucasian,Female,0,-1.0,0
24,M,African-American,Male,0,-1.0,0
20,F,African-American,Male,0,0.0,1
37,M,African-American,Male,5,0.0,1
34,M,Caucasian,Female,1,-21.0,0
41,F,African-American,Female,2,-26.0,1
21,F,African-American,Male,1,-1.0,1
22,F,African-American,Male,3,-1.0,1
24,F,African-American,Male,0,0.0,0
42,F,Caucasian,Male,8,-1.0,0
23,M,African-American,Female,0,-1.0,1
40,F,African-American,Female,1,-73.0,0
19,F,African-American,Male,2,-43.0,1
20,M,Caucasian,Male,0,-1.0,0
44,F,Caucasian,Female,0,-1.0,1
20,M,African-American,Male,0,-1.0,0
27,M,African-American,Male,5,-1.0,0
20,M,Caucasian,Male,0,-1.0,1
20,F,African-American,Male,0,-3.0,0
28,F,Caucasian,Male,1,-1.0,1
29,F,African-American,Male,9,0.0,1
21,F,African-American,Male,0,-1.0,1
45,M,African-American,Male,4,114.0,1
24,F,African-American,Female,2,-1.0,1
60,F,African-American,Male,15,-38.0,1
43,F,African-American,Male,8,34.0,1
21,F,Other,Male,0,-3.0,1
24,F,African-American,Female,0,0.0,0
23,F,African-American,Male,3,-1.0,1
27,F,Caucasian,Male,0,0.0,0
24,F,Caucasian,Male,0,-2.0,0
31,M,African-American,Male,6,27.0,1
22,F,African-American,Male,0,-5.0,1
46,F,African-American,Female,4,-56.0,0
53,M,African-American,Male,3,-241.0,0
54,F,Caucasian,Male,0,0.0,0
37,F,Caucasian,Female,5,-36.0,1
35,F,African-American,Female,7,-1.0,1
53,F,African-American,Female,0,-1.0,0
26,M,African-American,Male,9,-1.0,1
48,M,African-American,Male,7,-1.0,1
63,M,African-American,Male,22,272.0,1
56,M,African-American,Female,2,-1.0,1
25,F,African-American,Male,6,0.0,1
49,F,Caucasian,Female,0,0.0,0
34,M,Caucasian,Male,0,-1.0,1
21,M,African-American,Male,0,-1.0,1
23,F,Caucasian,Male,0,-3.0,1
57,F,Caucasian,Male,0,-2.0,0
29,F,Caucasian,Male,8,-91.0,1
34,F,Other,Female,0,212.0,0
25,F,Caucasian,Male,5,-1.0,1
42,F,African-American,Female,1,-1.0,0
51,F,African-American,Male,1,0.0,0
31,M,Other,Male,5,0.0,0
53,M,African-American,Male,13,-1.0,0
43,F,African-American,Female,6,0.0,0
34,F,African-American,Male,0,-3.0,0
27,F,Caucasian,Female,2,0.0,1
51,M,African-American,Male,0,-1.0,0
26,M,Caucasian,Male,1,-1.0,0
47,F,African-American,Male,5,-1.0,0
22,F,Caucasian,Male,0,-1.0,0
36,F,Caucasian,Female,0,0.0,0
36,M,Hispanic,Female,1,0.0,0
41,F,Caucasian,Male,4,-3.0,1
21,F,African-American,Male,2,-34.0,0
25,M,African-American,Male,6,-1.0,0
27,F,Hispanic,Male,1,284.0,1
31,F,Hispanic,Female,2,-1.0,1
24,M,African-American,Male,7,-97.0,1
33,M,Caucasian,Male,0,-2.0,0
44,F,Caucasian,Female,3,0.0,1
46,F,Caucasian,Male,0,-1.0,1
28,F,African-American,Female,1,-1.0,0
28,F,African-American,Male,5,-1.0,1
66,F,African-American,Male,5,-1.0,1
20,M,Caucasian,Male,0,0.0,0
27,F,African-American,Male,2,-1.0,0
24,F,Other,Female,0,-1.0,0
25,F,African-American,Male,3,-1.0,1
31,M,Caucasian,Male,8,-31.0,0
39,F,African-American,Female,1,7.0,0
41,F,African-American,Female,7,0.0,1
26,F,African-American,Male,0,-1.0,0
25,M,African-American,Male,2,-27.0,1
55,M,Hispanic,Male,0,-1.0,0
22,F,African-American,Male,2,0.0,1
29,M,Other,Female,2,0.0,1
25,F,African-American,Male,7,0.0,1
50,M,Caucasian,Male,18,171.0,1
50,F,Hispanic,Male,5,-1.0,1
20,M,Caucasian,Female,0,-1.0,1
56,M,Caucasian,Male,5,-1.0,0
25,F,African-American,Male,5,-1.0,1
48,F,African-American,Female,1,-1.0,0
21,F,African-American,Male,1,-1.0,0
31,M,Caucasian,Male,2,0.0,1
35,M,Caucasian,Male,0,-1.0,0
25,M,Hispanic,Male,6,-1.0,1
34,F,African-American,Male,2,-1.0,1
32,F,African-American,Male,0,-1.0,0
33,M,Hispanic,Male,1,-90.0,0
31,F,African-American,Female,1,0.0,1
29,F,African-American,Male,6,67.0,1
25,F,African-American,Male,2,-96.0,0
26,M,African-American,Male,13,31.0,0
44,M,Hispanic,Female,0,-1.0,0
31,M,African-American,Male,11,0.0,1
28,M,African-American,Male,3,-1.0,1
47,F,Hispanic,Female,1,-61.0,0
27,F,African-American,Female,10,-1.0,1
24,F,African-American,Male,0,-1.0,1
49,F,Caucasian,Male,0,-1.0,0
40,F,Caucasian,Female,0,0.0,0
22,M,African-American,Male,4,-12.0,0
28,F,African-American,Male,5,-1.0,1
51,F,Caucasian,Female,1,-98.0,0
24,F,African-American,Male,2,-1.0,1
49,M,Caucasian,Male,1,-26.0,0
33,M,Caucasian,Male,0,-1.0,1
34,F,African-American,Male,6,74.0,1
30,M,African-American,Male,8,-42.0,1
44,F,Caucasian,Male,0,-1.0,1
41,F,African-American,Male,12,0.0,1
46,F,Caucasian,Male,0,-1.0,0
57,M,African-American,Male,2,-1.0,0
44,M,Caucasian,Female,1,-31.0,0
32,F,African-American,Male,0,0.0,0
36,M,African-American,Male,1,-1.0,0
30,M,African-American,Male,1,-1.0,0
28,M,African-American,Male,0,-1.0,0
31,M,Caucasian,Male,3,-1.0,1
29,F,African-American,Male,8,-1.0,1
21,M,African-American,Male,1,-1.0,0
23,F,African-American,Male,5,24.0,1
27,M,Other,Male,0,-1.0,0
25,F,Caucasian,Male,4,-30.0,0
49,F,African-American,Female,25,-1.0,1
35,F,Other,Male,2,-1.0,0
35,F,Hispanic,Male,0,-1.0,1
25,M,African-American,Female,1,-1.0,1
32,M,Hispanic,Male,2,15.0,1
35,F,African-American,Male,9,-1.0,0
32,M,African-American,Male,0,-1.0,0
23,M,African-American,Female,0,-1.0,0
23,F,African-American,Male,4,-1.0,0
26,M,African-American,Female,0,-1.0,0
31,F,African-American,Male,9,0.0,1
22,M,African-American,Male,0,-1.0,1
20,F,Caucasian,Female,0,-1.0,1
24,F,African-American,Male,1,-1.0,0
37,M,African-American,Male,0,-1.0,0
29,F,African-American,Male,0,-1.0,0
34,F,Other,Male,0,-2.0,0
29,F,African-American,Male,9,-1.0,1
49,F,Caucasian,Male,3,-1.0,0
31,F,African-American,Male,2,-1.0,0
59,M,Caucasian,Male,0,-1.0,0
39,M,African-American,Male,2,-1.0,1
23,F,African-American,Male,1,-1.0,0
27,F,African-American,Male,3,-1.0,1
22,F,African-American,Male,1,-1.0,0
21,F,Caucasian,Male,0,-1.0,1
36,F,African-American,Male,0,-1.0,0
30,F,African-American,Male,10,-8.0,1
31,M,Caucasian,Male,3,0.0,0
29,M,Hispanic,Female,0,-3.0,0
47,M,Other,Male,5,-1.0,1
25,F,African-American,Male,7,258.0,0
26,F,Caucasian,Male,0,-1.0,0
24,M,African-American,Male,0,-1.0,0
43,F,Other,Male,1,-3.0,0
27,F,African-American,Male,11,-1.0,0
28,F,Caucasian,Male,4,-1.0,0
33,F,Other,Female,0,-1.0,0
54,F,Caucasian,Male,3,-1.0,1
57,M,Caucasian,Male,0,-1.0,0
54,F,Caucasian,Male,11,-127.0,1
30,F,African-American,Male,2,-1.0,0
27,M,Other,Male,0,-1.0,0
31,F,African-American,Female,4,0.0,0
29,F,Caucasian,Male,0,-1.0,0
29,M,Hispanic,Female,0,-2.0,1
33,M,Hispanic,Male,2,-5.0,0
22,M,African-American,Male,0,-1.0,0
28,F,African-American,Male,2,-75.0,0
35,M,African-American,Male,0,-1.0,1
29,F,African-American,Male,2,-1.0,1
30,F,African-American,Male,14,-1.0,0
44,M,African-American,Female,1,-45.0,0
27,F,African-American,Male,2,-1.0,1
63,M,Caucasian,Female,0,-1.0,0
27,F,African-American,Male,6,-1.0,1
34,M,Other,Male,3,-1.0,0
36,F,Caucasian,Male,0,-1.0,1
31,F,African-American,Male,5,50.0,1
21,F,African-American,Male,0,-1.0,0
23,F,Caucasian,Male,1,-1.0,0
55,F,African-American,Male,1,-43.0,0
40,F,African-American,Male,1,-1.0,0
30,M,African-American,Male,3,-1.0,1
41,M,African-American,Male,1,-1.0,0
56,M,Caucasian,Male,0,0.0,0
23,F,African-American,Male,1,-1.0,1
61,M,African-American,Male,14,-1.0,0
22,F,Hispanic,Male,0,-1.0,1
20,F,African-American,Male,0,-1.0,1
49,F,Caucasian,Male,2,-1.0,1
31,F,African-American,Male,6,-1.0,0
50,F,African-American,Male,7,-1.0,1
31,M,African-American,Female,3,-1.0,1
32,F,African-American,Male,4,-1.0,0
26,F,Caucasian,Female,7,48.0,1
44,F,African-American,Male,0,-1.0,1
56,M,Other,Male,0,-1.0,0
62,M,African-American,Male,0,0.0,0
43,F,African-American,Male,3,-1.0,1
31,M,Hispanic,Male,8,171.0,1
24,M,African-American,Female,1,0.0,1
41,F,African-American,Male,13,-1.0,1
23,M,Caucasian,Male,0,-1.0,0
53,M,Other,Male,0,-1.0,0
67,M,Caucasian,Male,0,0.0,0
38,M,Hispanic,Male,0,-1.0,0
40,F,Other,Male,1,-1.0,0
20,F,African-American,Male,0,0.0,1
45,F,Other,Female,1,-1.0,0
29,M,African-American,Male,3,-1.0,1
32,M,Hispanic,Male,0,0.0,0
34,F,Caucasian,Female,0,-2.0,1
23,M,African-American,Male,1,231.0,1
39,F,Other,Female,0,-1.0,0
29,F,African-American,Male,0,0.0,0
46,F,African-American,Male,4,-8.0,0
31,M,African-American,Male,9,-1.0,1
24,M,African-American,Male,1,-13.0,0
28,F,African-American,Male,1,0.0,1
25,M,African-American,Female,0,-1.0,1
24,M,African-American,Female,0,-1.0,0
29,F,Other,Male,5,-1.0,0
28,F,Hispanic,Male,3,-1.0,1
36,F,Caucasian,Male,1,-2.0,0
25,M,African-American,Male,2,0.0,0
29,F,Caucasian,Male,0,0.0,0
26,F,Caucasian,Female,1,-1.0,0
23,F,African-American,Male,3,-1.0,1
20,F,Other,Male,1,-1.0,1
32,F,African-American,Male,4,-1.0,1
29,F,Hispanic,Male,1,0.0,0
26,F,Caucasian,Female,0,-1.0,0
45,F,Hispanic,Male,3,-83.0,0
35,M,Caucasian,Male,0,-1.0,1
23,M,African-American,Male,0,-2.0,1
46,M,Caucasian,Female,0,0.0,0
41,F,Caucasian,Male,0,-1.0,0
22,M,Caucasian,Male,0,0.0,1
27,M,African-American,Male,7,-1.0,1
38,M,Other,Female,0,-1.0,0
24,F,African-American,Female,1,26.0,1
27,F,African-American,Male,10,-1.0,1
22,M,Caucasian,Male,1,-1.0,0
43,F,African-American,Female,3,-44.0,1
26,M,African-American,Male,3,-1.0,1
26,M,Caucasian,Male,7,-1.0,0
29,F,Caucasian,Male,3,-1.0,1
42,F,African-American,Female,17,-8.0,1
30,M,African-American,Male,0,-1.0,0
34,F,Caucasian,Male,1,-1.0,0
23,M,Caucasian,Male,3,-1.0,0
47,M,Caucasian,Female,0,-1.0,0
55,M,Caucasian,Male,2,-1.0,0
30,F,Caucasian,Female,5,-168.0,1
30,M,Hispanic,Male,0,-1.0,0
43,F,African-American,Male,2,0.0,0
45,F,African-American,Male,38,-1.0,1
30,M,Hispanic,Male,0,-1.0,0
61,F,Caucasian,Female,15,-10.0,0
49,F,Caucasian,Male,0,-1.0,0
49,M,African-American,Male,1,0.0,0
42,F,African-American,Male,1,0.0,0
24,M,African-American,Male,1,-1.0,0
51,F,Caucasian,Male,0,-1.0,0
32,M,Hispanic,Male,6,-1.0,1
28,F,Caucasian,Male,4,-151.0,1
26,F,Caucasian,Male,2,-1.0,1
28,F,Caucasian,Male,2,0.0,1
49,F,African-American,Male,2,-1.0,0
33,M,African-American,Female,6,-67.0,1
47,F,Caucasian,Male,1,-43.0,0
56,F,Caucasian,Male,1,0.0,0
53,M,Caucasian,Male,8,-1.0,0
27,M,Other,Male,2,-1.0,1
34,F,Hispanic,Male,17,-1.0,1
41,M,Caucasian,Male,3,-1.0,0
45,F,African-American,Male,6,0.0,0
21,F,African-American,Female,0,0.0,0
27,M,Caucasian,Male,2,0.0,1
21,F,African-American,Male,0,-2.0,0
31,F,Caucasian,Male,0,-1.0,0
45,M,Hispanic,Female,0,0.0,0
30,F,African-American,Male,8,-1.0,0
43,M,Hispanic,Male,1,-1.0,1
23,F,African-American,Male,0,-1.0,0
52,F,Caucasian,Male,1,-1.0,0
48,M,African-American,Male,11,-1.0,1
51,M,African-American,Female,3,-1.0,0
30,M,Caucasian,Male,1,-4.0,1
29,F,African-American,Female,5,-9.0,1
44,F,African-American,Female,0,0.0,0
34,F,African-American,Male,12,0.0,1
25,F,Hispanic,Female,0,0.0,0
28,F,African-American,Male,5,-1.0,1
28,F,African-American,Male,9,-1.0,1
37,M,Other,Male,0,-1.0,0
34,F,Caucasian,Female,0,-2.0,0
23,M,African-American,Male,3,-1.0,1
71,M,Caucasian,Male,3,-1.0,0
45,M,Caucasian,Male,2,0.0,0
33,F,Native American,Female,5,-1.0,1
29,M,African-American,Male,0,0.0,0
52,F,African-American,Male,23,-220.0,1
26,F,Caucasian,Male,1,-31.0,0
36,F,Hispanic,Male,5,-2.0,0
52,F,African-American,Male,17,0.0,1
42,F,Hispanic,Male,1,0.0,1
21,M,African-American,Male,0,-1.0,0
29,M,Caucasian,Male,2,-1.0,0
54,M,Caucasian,Male,0,-4.0,0
58,F,Caucasian,Male,12,161.0,1
27,F,Caucasian,Male,0,-1.0,1
29,M,Caucasian,Male,1,-1.0,0
25,F,Hispanic,Female,14,-1.0,0
62,M,Other,Male,0,-1.0,0
23,M,African-American,Female,2,-1.0,1
22,F,Other,Male,1,-1.0,1
65,F,Caucasian,Female,1,-11.0,0
28,F,Caucasian,Female,5,275.0,1
31,F,African-American,Male,15,-1.0,1
31,F,Caucasian,Male,0,0.0,0
21,F,African-American,Male,0,-1.0,0
27,F,African-American,Male,17,0.0,1
33,F,Caucasian,Male,1,-1.0,0
25,F,African-American,Male,3,-1.0,0
39,F,Caucasian,Male,1,-1.0,0
29,M,African-American,Male,8,0.0,1
27,F,African-American,Male,15,-1.0,1
42,F,Caucasian,Female,0,-3.0,0
21,F,Caucasian,Male,0,-1.0,0
27,M,African-American,Male,5,-1.0,1
36,M,African-American,Male,2,-1.0,1
24,F,African-American,Female,0,-1.0,1
67,M,Caucasian,Female,0,-3.0,0
29,F,Other,Male,4,-1.0,1
27,F,African-American,Female,2,-40.0,0
39,F,African-American,Male,3,-1.0,1
42,F,Caucasian,Male,5,84.0,0
41,M,Hispanic,Male,1,-4.0,0
25,F,African-American,Female,1,-1.0,0
40,F,Caucasian,Male,8,-28.0,1
37,M,African-American,Male,4,-1.0,1
42,F,African-American,Female,8,0.0,1
27,M,African-American,Female,12,-61.0,1
26,F,African-American,Male,8,-1.0,1
23,M,African-American,Male,1,0.0,0
32,M,Caucasian,Male,8,31.0,1
31,M,Caucasian,Female,1,-1.0,1
20,F,Caucasian,Male,1,-70.0,1
26,F,Caucasian,Male,4,-1.0,1
51,M,Caucasian,Male,2,0.0,1
67,M,Caucasian,Male,0,-1.0,0
27,F,African-American,Male,10,-1.0,0
26,M,Caucasian,Female,1,-1.0,0
55,M,African-American,Male,3,-1.0,1
31,F,Other,Male,0,-1.0,0
28,M,Caucasian,Male,0,-1.0,0
51,M,Caucasian,Female,0,-1.0,0
28,F,African-American,Male,13,-1.0,1
22,F,African-American,Male,0,-1.0,1
26,F,African-American,Male,2,-1.0,1
27,F,African-American,Female,1,-1.0,0
32,M,African-American,Male,5,-1.0,0
36,F,African-American,Male,11,-1.0,1
27,M,African-American,Male,4,-1.0,0
41,F,Caucasian,Male,1,-1.0,1
24,M,African-American,Male,12,-1.0,0
61,F,African-American,Male,11,-1.0,0
29,F,Caucasian,Female,3,0.0,0
34,F,Caucasian,Male,11,-1.0,0
45,F,Caucasian,Male,0,-5.0,0
21,F,Caucasian,Male,3,-1.0,1
28,F,African-American,Male,20,0.0,1
31,F,Caucasian,Male,6,-1.0,0
59,M,Caucasian,Male,0,-1.0,1
40,M,African-American,Male,8,-1.0,1
22,M,Caucasian,Female,1,-1.0,0
21,M,African-American,Male,1,-1.0,1
24,F,African-American,Male,1,-230.0,1
25,F,Caucasian,Male,2,-25.0,1
25,F,African-American,Female,1,-1.0,0
47,M,African-American,Male,3,0.0,1
25,F,Hispanic,Male,1,-43.0,0
21,M,African-American,Male,5,-1.0,1
29,F,African-American,Male,1,-1.0,1
40,F,Caucasian,Male,4,-1.0,1
32,F,Hispanic,Female,1,-3.0,0
39,M,Caucasian,Male,0,-1.0,0
22,F,Other,Male,3,-1.0,0
30,M,African-American,Female,0,-1.0,1
22,F,Caucasian,Female,2,-31.0,1
25,M,Caucasian,Male,0,-1.0,0
21,M,Caucasian,Female,0,-1.0,1
25,M,Caucasian,Male,0,-1.0,1
54,F,Caucasian,Male,1,102.0,1
27,M,African-American,Male,5,0.0,1
45,M,Caucasian,Male,4,-1.0,1
32,F,African-American,Male,4,-1.0,1
22,M,African-American,Male,0,-1.0,1
23,F,Other,Male,6,-1.0,1
44,F,African-American,Female,6,-1.0,0
59,F,Other,Male,20,-1.0,1
23,F,African-American,Male,0,-1.0,0
46,F,Caucasian,Male,0,-1.0,0
33,F,Caucasian,Male,2,-14.0,0
30,M,Other,Male,1,-1.0,1
40,F,Caucasian,Female,3,-1.0,1
54,F,Caucasian,Male,7,0.0,0
21,M,Caucasian,Male,0,-1.0,0
43,M,Caucasian,Male,6,-1.0,1
22,F,African-American,Male,3,-41.0,1
22,M,African-American,Male,0,-1.0,0
31,F,African-American,Male,0,0.0,0
32,F,African-American,Male,6,-1.0,1
50,F,Caucasian,Female,3,55.0,0
27,F,Hispanic,Male,4,-1.0,1
21,M,African-American,Male,1,-1.0,0
23,M,Caucasian,Male,0,0.0,0
33,M,African-American,Male,3,-1.0,1
64,M,African-American,Male,0,-1.0,0
42,F,Other,Female,0,-1.0,0
20,F,African-American,Male,0,-1.0,0
26,M,Caucasian,Male,1,-1.0,0
30,F,African-American,Male,18,-1.0,1
23,M,Hispanic,Male,0,-1.0,1
23,F,African-American,Male,10,-1.0,1
60,F,African-American,Male,13,-1.0,1
46,F,African-American,Male,2,0.0,1
56,M,Caucasian,Male,0,0.0,1
45,F,African-American,Female,0,-1.0,0
26,F,African-American,Male,4,0.0,1
47,M,African-American,Female,4,-1.0,0
29,F,African-American,Female,7,0.0,1
32,F,African-American,Male,9,-1.0,0
27,F,Caucasian,Male,2,-50.0,1
23,F,Other,Male,0,-1.0,0
29,F,African-American,Male,10,-1.0,1
33,F,Hispanic,Male,11,0.0,1
22,F,African-American,Male,1,-1.0,1
33,F,Hispanic,Female,2,-64.0,0
28,F,African-American,Female,1,-1.0,0
36,F,Caucasian,Male,0,0.0,0
32,F,Hispanic,Male,1,0.0,0
24,F,African-American,Male,0,-1.0,0
33,M,African-American,Male,9,-1.0,1
46,M,African-American,Male,2,-1.0,0
31,M,Caucasian,Male,9,0.0,1
49,F,Caucasian,Male,3,-1.0,1
24,F,African-American,Male,0,0.0,1
57,F,African-American,Male,28,0.0,1
36,F,African-American,Male,14,-1.0,1
43,F,African-American,Male,23,-1.0,0
42,M,African-American,Male,0,0.0,0
32,F,Caucasian,Male,4,-1.0,1
26,F,Caucasian,Male,1,-1.0,0
74,M,Caucasian,Male,0,-1.0,0
24,F,African-American,Male,3,-1.0,1
24,M,Hispanic,Female,1,-2.0,0
22,F,Other,Male,0,-1.0,0
33,M,African-American,Male,2,-1.0,0
22,M,African-American,Male,1,-1.0,1
50,M,Caucasian,Male,4,-27.0,0
28,F,Caucasian,Female,7,-7.0,1
35,F,African-American,Female,5,-1.0,1
33,F,African-American,Male,0,0.0,1
36,M,African-American,Female,1,-1.0,0
28,F,African-American,Male,2,-4.0,1
63,F,African-American,Male,1,-1.0,0
24,F,African-American,Male,11,-32.0,1
69,F,Caucasian,Female,5,-3.0,0
41,F,African-American,Male,18,0.0,1
44,M,Caucasian,Male,1,-1.0,0
29,F,African-American,Female,0,-1.0,0
52,M,Caucasian,Female,0,-1.0,0
23,F,African-American,Male,1,-1.0,1
22,M,Hispanic,Female,0,-2.0,0
26,F,Caucasian,Male,0,-1.0,0
24,M,African-American,Male,0,-1.0,1
45,M,African-American,Male,4,0.0,0
22,F,Hispanic,Male,0,-1.0,1
24,F,African-American,Male,4,-3.0,1
26,M,Hispanic,Female,1,-6.0,0
47,M,African-American,Male,0,0.0,0
20,F,African-American,Male,2,-35.0,1
26,F,African-American,Male,0,0.0,0
36,F,African-American,Male,9,-1.0,1
33,M,Caucasian,Male,2,-1.0,1
52,M,Caucasian,Male,1,0.0,0
51,F,Caucasian,Male,0,0.0,0
20,F,Caucasian,Male,1,-32.0,1
47,F,African-American,Male,7,-1.0,1
38,M,Caucasian,Male,1,-1.0,1
67,F,Caucasian,Male,1,-1.0,0
47,F,African-American,Male,1,-3.0,0
66,M,Caucasian,Male,0,-1.0,0
39,F,Caucasian,Male,0,-1.0,0
49,M,Caucasian,Female,2,-1.0,0
45,M,African-American,Female,9,0.0,0
22,M,Asian,Male,1,0.0,0
46,F,Caucasian,Female,7,-1.0,1
29,F,African-American,Male,15,-1.0,1
28,M,African-American,Male,2,-1.0,1
22,F,African-American,Female,0,-1.0,1
20,F,African-American,Male,1,3.0,1
34,F,Caucasian,Male,5,-1.0,0
34,F,Caucasian,Male,13,-90.0,0
22,F,African-American,Male,8,-1.0,1
25,M,Caucasian,Male,3,7.0,1
27,F,Caucasian,Male,13,-59.0,1
34,F,African-American,Male,1,-1.0,0
34,F,Caucasian,Male,1,-2.0,0
54,F,African-American,Male,10,0.0,1
51,F,Other,Male,0,-1.0,1
36,F,Caucasian,Female,5,-1.0,1
20,F,Asian,Male,2,-1.0,1
30,F,African-American,Male,8,-1.0,1
44,M,Hispanic,Male,0,-1.0,1
23,F,African-American,Female,1,-1.0,1
40,F,Caucasian,Male,0,-1.0,0
65,M,Hispanic,Male,2,-53.0,1
22,F,African-American,Female,1,-97.0,0
27,M,Caucasian,Female,0,0.0,1
23,F,Hispanic,Male,2,-1.0,0
25,F,African-American,Male,3,-1.0,1
47,M,African-American,Male,14,-1.0,0
27,F,African-American,Female,3,0.0,1
38,M,African-American,Male,16,28.0,1
27,M,African-American,Male,0,-1.0,1
24,M,Hispanic,Male,0,0.0,0
30,F,Caucasian,Male,4,0.0,1
33,M,African-American,Male,4,-1.0,1
29,F,African-American,Female,2,-1.0,1
38,M,Other,Male,0,-2.0,0
56,F,African-American,Male,31,-22.0,1
26,F,African-American,Male,0,0.0,0
28,F,African-American,Female,5,-1.0,0
43,M,African-American,Male,5,0.0,0
29,F,African-American,Male,2,-1.0,1
22,F,African-American,Male,1,0.0,1
74,F,Caucasian,Male,2,-1.0,0
47,F,African-American,Male,4,-1.0,1
42,F,Caucasian,Female,4,-10.0,1
43,M,Caucasian,Female,0,-2.0,0
28,M,African-American,Female,6,-1.0,1
24,F,African-American,Female,0,-3.0,0
26,F,Asian,Male,2,-1.0,1
56,M,African-American,Male,0,-1.0,0
47,M,Hispanic,Male,3,-1.0,1
49,F,Caucasian,Male,0,-1.0,0
36,M,Other,Female,1,-1.0,0
36,F,Hispanic,Male,20,-222.0,1
24,F,Caucasian,Female,1,-3.0,0
30,F,African-American,Male,3,-1.0,1
28,F,Caucasian,Male,11,-1.0,0
50,F,Hispanic,Female,1,-1.0,1
39,F,African-American,Female,1,-1.0,1
26,F,African-American,Female,4,-1.0,1
56,F,African-American,Male,4,-1.0,0
58,M,Caucasian,Male,8,-1.0,0
33,F,African-American,Male,3,0.0,0
31,F,African-American,Female,9,-1.0,1
35,F,African-American,Male,18,-112.0,1
25,M,Caucasian,Male,5,-1.0,0
25,M,Caucasian,Male,7,-4.0,1
20,F,African-American,Male,1,-1.0,1
30,F,Caucasian,Female,3,0.0,0
29,F,Caucasian,Male,14,0.0,1
31,M,Hispanic,Male,1,-1.0,0
39,M,Caucasian,Male,5,-60.0,0
21,F,African-American,Male,0,0.0,1
46,F,African-American,Male,13,-40.0,1
44,F,African-American,Male,11,-1.0,1
30,F,Caucasian,Male,2,-1.0,0
35,M,African-American,Male,12,0.0,1
34,F,Caucasian,Male,4,0.0,0
26,M,African-American,Male,2,-1.0,0
51,M,Caucasian,Male,4,-26.0,0
36,M,African-American,Male,0,-1.0,0
26,M,Caucasian,Male,3,-1.0,1
21,F,African-American,Male,1,-1.0,0
59,M,African-American,Male,5,0.0,0
29,F,African-American,Male,7,-1.0,1
28,F,Hispanic,Male,1,-1.0,0
37,F,African-American,Male,4,-1.0,0
41,M,Caucasian,Male,0,0.0,0
31,M,Hispanic,Male,7,-1.0,1
23,F,African-American,Male,0,-1.0,1
54,M,Caucasian,Female,1,-2.0,0
30,M,Caucasian,Male,2,-1.0,0
28,M,Caucasian,Male,0,-1.0,1
22,M,African-American,Male,0,-1.0,0
21,F,African-American,Male,0,-1.0,1
27,M,African-American,Male,1,-1.0,0
61,M,African-American,Male,4,-1.0,1
51,F,Caucasian,Male,7,35.0,0
19,F,African-American,Male,1,578.0,1
60,M,Caucasian,Male,0,-7.0,1
22,M,Hispanic,Male,0,-1.0,0
34,F,Caucasian,Male,1,-50.0,0
22,F,Caucasian,Female,1,-1.0,0
49,F,Caucasian,Female,3,-1.0,0
61,M,Caucasian,Female,1,0.0,0
51,M,African-American,Male,7,-1.0,1
49,F,Caucasian,Female,2,-1.0,0
24,F,African-American,Female,0,0.0,1
36,M,Caucasian,Female,4,-10.0,1
42,F,Caucasian,Male,5,-1.0,0
36,F,African-American,Male,9,-1.0,0
